individualCount,year,decimalLatitude,decimalLongitude,vernacularName
5,1994,-36.86989,148.33022,Eastern Grey Kangaroo
5,1998,-37.11092,148.29729,Eastern Grey Kangaroo
5,1979,-37.05679,148.29292,Eastern Grey Kangaroo
5,2003,-36.79081,148.2235,Eastern Grey Kangaroo
5,1992,-37.81423,148.18453,Eastern Grey Kangaroo
5,1968,-37.50679,148.17626,Eastern Grey Kangaroo
5,1976,-37.50679,148.17626,Eastern Grey Kangaroo
5,1997,-36.89578,148.08938,Eastern Grey Kangaroo
5,2003,-36.877,148.07228,Eastern Grey Kangaroo
5,2011,-37.6999,147.88602,Eastern Grey Kangaroo
5,1994,-37.07605,147.87258,Eastern Grey Kangaroo
5,2020,-37.6789,147.85084,Eastern Grey Kangaroo
5,2019,-37.78976,147.78021,Eastern Grey Kangaroo
5,2019,-37.78976,147.78021,Eastern Grey Kangaroo
5,1979,-37.9568,147.70961,Eastern Grey Kangaroo
5,2002,-37.62252,147.70102,Eastern Grey Kangaroo
5,1992,-37.94892,147.67907,Eastern Grey Kangaroo
5,1973,-37.8942,147.63308,Eastern Grey Kangaroo
5,1994,-38.00875,147.61583,Eastern Grey Kangaroo
5,2001,-37.91288,147.49672,Eastern Grey Kangaroo
5,1998,-38.08891,147.42493,Eastern Grey Kangaroo
5,2019,-36.53697,147.37875,Eastern Grey Kangaroo
5,2000,-38.22347,147.32629,Eastern Grey Kangaroo
5,2000,-38.00725,147.31055,Eastern Grey Kangaroo
5,1992,-37.91359,147.28057,Eastern Grey Kangaroo
5,1973,-37.54013,147.25961,Eastern Grey Kangaroo
5,1972,-37.47347,147.25961,Eastern Grey Kangaroo
5,1999,-38.25073,147.25215,Eastern Grey Kangaroo
5,1973,-37.9568,147.22629,Eastern Grey Kangaroo
5,1973,-37.47347,147.20961,Eastern Grey Kangaroo
5,1973,-37.47347,147.20961,Eastern Grey Kangaroo
5,1999,-38.2546,146.96757,Eastern Grey Kangaroo
5,2008,-36.2044,146.95456,Eastern Grey Kangaroo
5,2009,-36.2044,146.95456,Eastern Grey Kangaroo
5,2012,-36.2044,146.95456,Eastern Grey Kangaroo
5,2012,-36.2044,146.95456,Eastern Grey Kangaroo
5,2013,-36.2044,146.95456,Eastern Grey Kangaroo
5,2014,-36.2044,146.95456,Eastern Grey Kangaroo
5,2006,-36.20444,146.95444,Eastern Grey Kangaroo
5,2006,-36.20444,146.95444,Eastern Grey Kangaroo
5,2007,-36.20444,146.95444,Eastern Grey Kangaroo
5,1995,-36.20389,146.95397,Eastern Grey Kangaroo
5,1995,-36.20389,146.95397,Eastern Grey Kangaroo
5,1995,-36.20389,146.95397,Eastern Grey Kangaroo
5,1995,-36.20389,146.95397,Eastern Grey Kangaroo
5,1996,-36.20389,146.95397,Eastern Grey Kangaroo
5,1996,-36.20389,146.95397,Eastern Grey Kangaroo
5,1997,-36.20389,146.95397,Eastern Grey Kangaroo
5,1999,-36.20389,146.95397,Eastern Grey Kangaroo
5,2000,-36.20389,146.95397,Eastern Grey Kangaroo
5,2000,-36.20389,146.95397,Eastern Grey Kangaroo
5,2001,-36.20389,146.95397,Eastern Grey Kangaroo
5,2001,-36.20389,146.95397,Eastern Grey Kangaroo
5,2001,-36.20389,146.95397,Eastern Grey Kangaroo
5,2002,-36.20389,146.95397,Eastern Grey Kangaroo
5,2002,-36.20389,146.95397,Eastern Grey Kangaroo
5,2002,-36.20389,146.95397,Eastern Grey Kangaroo
5,2004,-36.20389,146.95397,Eastern Grey Kangaroo
5,2004,-36.20389,146.95397,Eastern Grey Kangaroo
5,2007,-38.23681,146.87296,Eastern Grey Kangaroo
5,2000,-38.22348,146.85963,Eastern Grey Kangaroo
5,1960,-38.66514,146.83464,Eastern Grey Kangaroo
5,2015,-38.1401,146.83309,Eastern Grey Kangaroo
5,1977,-37.87348,146.72629,Eastern Grey Kangaroo
5,1993,-36.41183,146.71739,Eastern Grey Kangaroo
5,1989,-38.54265,146.71155,Eastern Grey Kangaroo
5,1977,-38.54015,146.70964,Eastern Grey Kangaroo
5,2004,-38.66877,146.69265,Eastern Grey Kangaroo
5,2003,-36.12673,146.63951,Eastern Grey Kangaroo
5,1996,-36.18532,146.6348,Eastern Grey Kangaroo
5,1989,-36.17354,146.61817,Eastern Grey Kangaroo
5,2004,-38.64498,146.57784,Eastern Grey Kangaroo
5,1997,-36.19318,146.56135,Eastern Grey Kangaroo
5,1999,-38.7797,146.46652,Eastern Grey Kangaroo
5,1981,-36.62347,146.45961,Eastern Grey Kangaroo
5,2006,-36.32401,146.40895,Eastern Grey Kangaroo
5,1955,-37.42348,146.39296,Eastern Grey Kangaroo
5,2020,-38.20585,146.34997,Eastern Grey Kangaroo
5,1998,-36.16503,146.32358,Eastern Grey Kangaroo
5,2005,-38.19498,146.3235,Eastern Grey Kangaroo
5,1974,-37.12348,146.30962,Eastern Grey Kangaroo
5,1967,-38.97508,146.26881,Eastern Grey Kangaroo
5,1982,-36.44014,146.22628,Eastern Grey Kangaroo
5,1978,-36.37347,146.20961,Eastern Grey Kangaroo
5,1985,-36.22347,146.17627,Eastern Grey Kangaroo
5,1998,-36.22799,146.15835,Eastern Grey Kangaroo
5,2019,-38.06789,146.1094,Eastern Grey Kangaroo
5,2019,-38.06789,146.1094,Eastern Grey Kangaroo
5,2019,-38.06789,146.1094,Eastern Grey Kangaroo
5,2019,-38.06789,146.1094,Eastern Grey Kangaroo
5,2008,-36.3805,146.0872,Eastern Grey Kangaroo
5,2010,-36.3805,146.0872,Eastern Grey Kangaroo
5,1987,-36.44014,146.05961,Eastern Grey Kangaroo
5,1986,-38.44015,146.04298,Eastern Grey Kangaroo
5,1982,-36.45681,146.04295,Eastern Grey Kangaroo
5,1982,-35.95681,145.95961,Eastern Grey Kangaroo
5,1984,-36.57792,145.95003,Eastern Grey Kangaroo
5,1991,-36.51994,145.82237,Eastern Grey Kangaroo
5,2019,-36.80569,145.7912,Eastern Grey Kangaroo
5,2003,-37.31841,145.73201,Eastern Grey Kangaroo
5,2009,-36.38306,145.70194,Eastern Grey Kangaroo
5,1991,-36.53759,145.69923,Eastern Grey Kangaroo
5,1972,-36.843,145.68398,Eastern Grey Kangaroo
5,2017,-38.3188,145.61897,Eastern Grey Kangaroo
5,2018,-38.3188,145.61897,Eastern Grey Kangaroo
5,2020,-38.33869,145.61576,Eastern Grey Kangaroo
5,2018,-38.32072,145.61382,Eastern Grey Kangaroo
5,2019,-38.31682,145.6114,Eastern Grey Kangaroo
5,2018,-38.63214,145.57391,Eastern Grey Kangaroo
5,2018,-38.62958,145.57225,Eastern Grey Kangaroo
5,2004,-38.38739,145.5706,Eastern Grey Kangaroo
5,2010,-38.5849,145.53473,Eastern Grey Kangaroo
5,2001,-36.91033,145.50771,Eastern Grey Kangaroo
5,1990,-37.8555,145.48431,Eastern Grey Kangaroo
5,1996,-36.73046,145.46865,Eastern Grey Kangaroo
5,2021,-37.90858,145.42533,Eastern Grey Kangaroo
5,1996,-36.75399,145.40769,Eastern Grey Kangaroo
5,1988,-37.56837,145.37692,Eastern Grey Kangaroo
5,1988,-37.62387,145.34966,Eastern Grey Kangaroo
5,1987,-37.53976,145.32888,Eastern Grey Kangaroo
5,2013,-37.9472,145.26246,Eastern Grey Kangaroo
5,1990,-37.66853,145.2591,Eastern Grey Kangaroo
5,1991,-37.64686,145.25621,Eastern Grey Kangaroo
5,2014,-37.951,145.23986,Eastern Grey Kangaroo
5,1990,-37.66361,145.23087,Eastern Grey Kangaroo
5,1996,-36.86231,145.22709,Eastern Grey Kangaroo
5,1986,-37.74016,145.20965,Eastern Grey Kangaroo
5,2004,-37.76225,145.20794,Eastern Grey Kangaroo
5,1981,-37.17094,145.19287,Eastern Grey Kangaroo
5,1990,-37.7288,145.19188,Eastern Grey Kangaroo
5,1989,-37.63854,145.18273,Eastern Grey Kangaroo
5,2019,-37.62547,145.18162,Eastern Grey Kangaroo
5,1993,-37.73566,145.16901,Eastern Grey Kangaroo
5,1993,-37.73656,145.16899,Eastern Grey Kangaroo
5,2020,-37.63609,145.1651,Eastern Grey Kangaroo
5,1989,-37.5914,145.16463,Eastern Grey Kangaroo
5,1976,-37.15682,145.15964,Eastern Grey Kangaroo
5,2004,-37.42632,145.15511,Eastern Grey Kangaroo
5,1991,-37.73716,145.14969,Eastern Grey Kangaroo
5,2005,-37.63611,145.14472,Eastern Grey Kangaroo
5,1963,-37.54016,145.12631,Eastern Grey Kangaroo
5,1970,-37.54016,145.12631,Eastern Grey Kangaroo
5,1972,-37.54016,145.12631,Eastern Grey Kangaroo
5,1972,-37.54016,145.12631,Eastern Grey Kangaroo
5,1996,-36.85971,145.11722,Eastern Grey Kangaroo
5,1989,-37.13894,145.10582,Eastern Grey Kangaroo
5,2002,-37.67349,145.09298,Eastern Grey Kangaroo
5,1989,-37.56407,145.08944,Eastern Grey Kangaroo
5,2015,-37.74779,145.08643,Eastern Grey Kangaroo
5,2019,-37.64508,145.08624,Eastern Grey Kangaroo
5,2004,-37.6306,145.07981,Eastern Grey Kangaroo
5,2017,-37.61944,145.07917,Eastern Grey Kangaroo
5,2020,-37.61944,145.07917,Eastern Grey Kangaroo
5,1996,-37.49683,145.05609,Eastern Grey Kangaroo
5,2001,-37.71575,145.05152,Eastern Grey Kangaroo
5,2001,-37.71575,145.05152,Eastern Grey Kangaroo
5,2001,-37.71575,145.05152,Eastern Grey Kangaroo
5,2002,-37.71575,145.05152,Eastern Grey Kangaroo
5,1988,-37.50124,145.05032,Eastern Grey Kangaroo
5,1982,-35.87348,145.04295,Eastern Grey Kangaroo
5,2003,-37.61736,145.04163,Eastern Grey Kangaroo
5,2014,-36.3024,145.0411,Eastern Grey Kangaroo
5,2009,-37.61375,145.04092,Eastern Grey Kangaroo
5,2001,-37.61504,145.0111,Eastern Grey Kangaroo
5,2001,-37.60958,145.00785,Eastern Grey Kangaroo
5,2000,-37.61769,145.00763,Eastern Grey Kangaroo
5,2001,-37.61769,145.00763,Eastern Grey Kangaroo
5,2001,-37.61769,145.00763,Eastern Grey Kangaroo
5,2001,-37.633,145.00722,Eastern Grey Kangaroo
5,2001,-37.61405,145.00546,Eastern Grey Kangaroo
5,2001,-37.61575,144.99975,Eastern Grey Kangaroo
5,2001,-37.61575,144.99975,Eastern Grey Kangaroo
5,2001,-37.61575,144.99975,Eastern Grey Kangaroo
5,2001,-37.61297,144.9953,Eastern Grey Kangaroo
5,2001,-37.61654,144.99293,Eastern Grey Kangaroo
5,2001,-37.61021,144.99197,Eastern Grey Kangaroo
5,2001,-37.61021,144.99197,Eastern Grey Kangaroo
5,1997,-36.78825,144.99122,Eastern Grey Kangaroo
5,2001,-37.6138,144.99074,Eastern Grey Kangaroo
5,2007,-35.93633,144.98419,Eastern Grey Kangaroo
5,1997,-36.77177,144.97597,Eastern Grey Kangaroo
5,2007,-37.68104,144.97176,Eastern Grey Kangaroo
5,2016,-37.6383,144.9678,Eastern Grey Kangaroo
5,1973,-36.80682,144.95964,Eastern Grey Kangaroo
5,1969,-35.98542,144.95522,Eastern Grey Kangaroo
5,1998,-36.76702,144.91,Eastern Grey Kangaroo
5,2003,-37.55285,144.90635,Eastern Grey Kangaroo
5,2002,-37.63419,144.86894,Eastern Grey Kangaroo
5,2001,-37.63112,144.84863,Eastern Grey Kangaroo
5,2002,-37.63112,144.84863,Eastern Grey Kangaroo
5,1977,-36.91516,144.75131,Eastern Grey Kangaroo
5,1996,-36.58714,144.7338,Eastern Grey Kangaroo
5,2021,-37.81001,144.71985,Eastern Grey Kangaroo
5,2003,-36.56235,144.70995,Eastern Grey Kangaroo
5,2021,-37.79604,144.70984,Eastern Grey Kangaroo
5,1980,-37.20683,144.70965,Eastern Grey Kangaroo
5,2021,-37.8126,144.70102,Eastern Grey Kangaroo
5,2021,-37.81912,144.69904,Eastern Grey Kangaroo
5,2021,-37.78794,144.69146,Eastern Grey Kangaroo
5,2021,-37.79082,144.68546,Eastern Grey Kangaroo
5,2021,-37.79528,144.68031,Eastern Grey Kangaroo
5,1967,-37.46747,144.67809,Eastern Grey Kangaroo
5,2021,-37.79945,144.6757,Eastern Grey Kangaroo
5,2021,-37.79378,144.66747,Eastern Grey Kangaroo
5,2021,-37.79661,144.66219,Eastern Grey Kangaroo
5,1969,-37.47603,144.65521,Eastern Grey Kangaroo
5,1969,-37.47603,144.65521,Eastern Grey Kangaroo
5,2018,-37.72472,144.63111,Eastern Grey Kangaroo
5,2020,-37.83764,144.6268,Eastern Grey Kangaroo
5,2020,-37.72808,144.59852,Eastern Grey Kangaroo
5,2020,-37.7319,144.59426,Eastern Grey Kangaroo
5,2014,-37.8503,144.59306,Eastern Grey Kangaroo
5,2018,-37.46801,144.5592,Eastern Grey Kangaroo
5,1988,-37.63682,144.49832,Eastern Grey Kangaroo
5,2019,-37.23962,144.49563,Eastern Grey Kangaroo
5,2004,-37.64183,144.49132,Eastern Grey Kangaroo
5,1986,-37.45683,144.45965,Eastern Grey Kangaroo
5,1976,-36.70683,144.45964,Eastern Grey Kangaroo
5,2005,-37.936,144.43577,Eastern Grey Kangaroo
5,2003,-36.82428,144.42863,Eastern Grey Kangaroo
5,1987,-36.75683,144.42631,Eastern Grey Kangaroo
5,1988,-36.78845,144.39733,Eastern Grey Kangaroo
5,1991,-36.79003,144.3872,Eastern Grey Kangaroo
5,1990,-36.78548,144.38511,Eastern Grey Kangaroo
5,1990,-36.78548,144.38511,Eastern Grey Kangaroo
5,1990,-36.78548,144.38511,Eastern Grey Kangaroo
5,1992,-36.78548,144.38511,Eastern Grey Kangaroo
5,1974,-36.84016,144.34298,Eastern Grey Kangaroo
5,1980,-36.50683,144.34297,Eastern Grey Kangaroo
5,2001,-35.80682,144.34296,Eastern Grey Kangaroo
5,1976,-37.65683,144.32633,Eastern Grey Kangaroo
5,2004,-38.31126,144.31406,Eastern Grey Kangaroo
5,2023,-37.33408,144.30553,Eastern Grey Kangaroo
5,2005,-37.67905,144.29494,Eastern Grey Kangaroo
5,1969,-37.75683,144.293,Eastern Grey Kangaroo
5,2022,-37.389,144.2673,Eastern Grey Kangaroo
5,2015,-37.389,144.2668,Eastern Grey Kangaroo
5,2016,-37.389,144.2668,Eastern Grey Kangaroo
5,2017,-37.389,144.2668,Eastern Grey Kangaroo
5,2017,-37.389,144.2668,Eastern Grey Kangaroo
5,2018,-37.389,144.2668,Eastern Grey Kangaroo
5,2018,-37.389,144.2668,Eastern Grey Kangaroo
5,1981,-36.09016,144.25963,Eastern Grey Kangaroo
5,1998,-37.16316,144.23027,Eastern Grey Kangaroo
5,2017,-37.0616,144.2292,Eastern Grey Kangaroo
5,2001,-38.40084,144.21457,Eastern Grey Kangaroo
5,1987,-35.72706,144.21015,Eastern Grey Kangaroo
5,2016,-38.40618,144.19786,Eastern Grey Kangaroo
5,2016,-38.4,144.19632,Eastern Grey Kangaroo
5,1982,-35.65683,144.15963,Eastern Grey Kangaroo
5,1992,-38.42878,144.14019,Eastern Grey Kangaroo
5,2003,-36.83413,144.11215,Eastern Grey Kangaroo
5,1996,-36.73948,144.11122,Eastern Grey Kangaroo
5,1980,-37.22941,144.09938,Eastern Grey Kangaroo
5,1975,-37.56277,144.09781,Eastern Grey Kangaroo
5,1991,-37.68112,144.07393,Eastern Grey Kangaroo
5,1997,-37.22267,144.04555,Eastern Grey Kangaroo
5,1997,-37.22267,144.04555,Eastern Grey Kangaroo
5,1997,-37.22267,144.04555,Eastern Grey Kangaroo
5,1998,-37.22267,144.04555,Eastern Grey Kangaroo
5,1998,-37.22267,144.04555,Eastern Grey Kangaroo
5,1999,-37.22267,144.04555,Eastern Grey Kangaroo
5,2001,-37.22267,144.04555,Eastern Grey Kangaroo
5,2001,-37.22267,144.04555,Eastern Grey Kangaroo
5,2003,-37.22267,144.04555,Eastern Grey Kangaroo
5,2004,-37.22267,144.04555,Eastern Grey Kangaroo
5,1988,-37.88033,144.00581,Eastern Grey Kangaroo
5,1988,-37.88033,144.00581,Eastern Grey Kangaroo
5,1994,-36.75887,143.83615,Eastern Grey Kangaroo
5,1995,-37.2247,143.80055,Eastern Grey Kangaroo
5,1997,-36.84221,143.7798,Eastern Grey Kangaroo
5,1997,-36.84957,143.77334,Eastern Grey Kangaroo
5,1998,-36.84957,143.77334,Eastern Grey Kangaroo
5,1999,-37.73945,143.7529,Eastern Grey Kangaroo
5,2003,-37.62802,143.73972,Eastern Grey Kangaroo
5,2003,-37.63173,143.73533,Eastern Grey Kangaroo
5,2004,-36.80051,143.71218,Eastern Grey Kangaroo
5,2004,-36.70962,143.70674,Eastern Grey Kangaroo
5,2017,-35.19768,143.40336,Eastern Grey Kangaroo
5,1976,-37.10684,143.343,Eastern Grey Kangaroo
5,1997,-36.35263,143.32663,Eastern Grey Kangaroo
5,1996,-36.79807,143.31651,Eastern Grey Kangaroo
5,1997,-36.85409,143.30923,Eastern Grey Kangaroo
5,1982,-36.62351,143.29299,Eastern Grey Kangaroo
5,1982,-36.54017,143.29299,Eastern Grey Kangaroo
5,2003,-36.65271,143.28306,Eastern Grey Kangaroo
5,1998,-36.79385,143.25475,Eastern Grey Kangaroo
5,1976,-37.08184,143.25133,Eastern Grey Kangaroo
5,1997,-36.70048,143.23523,Eastern Grey Kangaroo
5,1969,-38.41619,143.19548,Eastern Grey Kangaroo
5,2010,-37.40185,143.15024,Eastern Grey Kangaroo
5,2013,-37.42058,143.13782,Eastern Grey Kangaroo
5,1975,-37.28257,143.09443,Eastern Grey Kangaroo
5,1995,-37.28096,143.08311,Eastern Grey Kangaroo
5,2021,-36.80606,143.026,Eastern Grey Kangaroo
5,2014,-37.1767,142.969,Eastern Grey Kangaroo
5,2014,-37.0418,142.9589,Eastern Grey Kangaroo
5,1987,-36.84018,142.92633,Eastern Grey Kangaroo
5,2023,-36.90972,142.85474,Eastern Grey Kangaroo
5,2005,-37.16973,142.83341,Eastern Grey Kangaroo
5,2001,-37.15225,142.79808,Eastern Grey Kangaroo
5,2001,-37.13873,142.79776,Eastern Grey Kangaroo
5,2005,-37.15968,142.78361,Eastern Grey Kangaroo
5,2011,-37.12235,142.78351,Eastern Grey Kangaroo
5,2011,-37.14354,142.75927,Eastern Grey Kangaroo
5,1994,-38.53994,142.7495,Eastern Grey Kangaroo
5,2019,-37.01638,142.74783,Eastern Grey Kangaroo
5,1983,-37.20685,142.54301,Eastern Grey Kangaroo
5,2011,-37.5729,142.45691,Eastern Grey Kangaroo
5,2011,-37.5729,142.45691,Eastern Grey Kangaroo
5,2011,-37.5729,142.45691,Eastern Grey Kangaroo
5,1978,-37.22953,142.41667,Eastern Grey Kangaroo
5,1968,-37.37352,142.17635,Eastern Grey Kangaroo
5,1974,-37.16926,142.15649,Eastern Grey Kangaroo
5,1986,-37.87332,142.03854,Eastern Grey Kangaroo
5,2001,-38.11627,141.74234,Eastern Grey Kangaroo
5,1980,-38.12353,141.7097,Eastern Grey Kangaroo
5,2003,-38.39261,141.64783,Eastern Grey Kangaroo
5,2007,-37.92574,141.61161,Eastern Grey Kangaroo
5,1986,-38.04021,141.04305,Eastern Grey Kangaroo
5,2007,-37.98306,140.985,Eastern Grey Kangaroo
4,2012,-37.5298,149.6824,Eastern Grey Kangaroo
4,2011,-37.46,149.62857,Eastern Grey Kangaroo
4,2019,-37.37438,149.49784,Eastern Grey Kangaroo
4,2011,-37.5503,149.10971,Eastern Grey Kangaroo
4,2011,-37.5708,149.09489,Eastern Grey Kangaroo
4,1986,-37.17867,148.99907,Eastern Grey Kangaroo
4,1984,-37.16027,148.91301,Eastern Grey Kangaroo
4,2002,-37.79663,148.73283,Eastern Grey Kangaroo
4,1990,-37.76243,148.72976,Eastern Grey Kangaroo
4,1991,-37.38393,148.66455,Eastern Grey Kangaroo
4,2018,-37.01231,148.51266,Eastern Grey Kangaroo
4,1992,-37.08525,148.41386,Eastern Grey Kangaroo
4,2019,-37.0917,148.38102,Eastern Grey Kangaroo
4,1996,-37.12102,148.36162,Eastern Grey Kangaroo
4,1998,-36.96551,148.23977,Eastern Grey Kangaroo
4,1999,-36.96551,148.23977,Eastern Grey Kangaroo
4,1996,-36.79673,148.17316,Eastern Grey Kangaroo
4,1997,-36.8836,148.13858,Eastern Grey Kangaroo
4,1996,-36.89578,148.08938,Eastern Grey Kangaroo
4,1977,-37.54013,148.04293,Eastern Grey Kangaroo
4,1995,-37.89123,147.94125,Eastern Grey Kangaroo
4,1977,-37.49013,147.8596,Eastern Grey Kangaroo
4,2019,-37.26949,147.72511,Eastern Grey Kangaroo
4,2006,-37.74499,147.72165,Eastern Grey Kangaroo
4,1978,-37.62346,147.69294,Eastern Grey Kangaroo
4,1988,-37.89013,147.67628,Eastern Grey Kangaroo
4,1989,-38.02225,147.61937,Eastern Grey Kangaroo
4,1994,-38.02949,147.61487,Eastern Grey Kangaroo
4,1995,-38.02954,147.60347,Eastern Grey Kangaroo
4,2000,-37.90023,147.5046,Eastern Grey Kangaroo
4,1992,-37.0926,147.50257,Eastern Grey Kangaroo
4,1998,-38.06636,147.42936,Eastern Grey Kangaroo
4,1990,-36.08179,147.41792,Eastern Grey Kangaroo
4,2007,-38.20347,147.38217,Eastern Grey Kangaroo
4,2007,-38.2073,147.26504,Eastern Grey Kangaroo
4,1973,-37.49013,147.25961,Eastern Grey Kangaroo
4,1974,-37.49013,147.25961,Eastern Grey Kangaroo
4,2010,-36.0543,147.2173,Eastern Grey Kangaroo
4,1995,-36.12708,147.21184,Eastern Grey Kangaroo
4,2012,-36.0759,147.1114,Eastern Grey Kangaroo
4,1995,-37.92293,147.05191,Eastern Grey Kangaroo
4,1980,-36.72408,146.96262,Eastern Grey Kangaroo
4,1977,-38.29014,146.95963,Eastern Grey Kangaroo
4,2008,-36.2044,146.95456,Eastern Grey Kangaroo
4,2008,-36.2044,146.95456,Eastern Grey Kangaroo
4,2008,-36.2044,146.95456,Eastern Grey Kangaroo
4,2009,-36.2044,146.95456,Eastern Grey Kangaroo
4,2012,-36.2044,146.95456,Eastern Grey Kangaroo
4,2013,-36.2044,146.95456,Eastern Grey Kangaroo
4,2013,-36.2044,146.95456,Eastern Grey Kangaroo
4,2013,-36.2044,146.95456,Eastern Grey Kangaroo
4,2014,-36.2044,146.95456,Eastern Grey Kangaroo
4,2014,-36.2044,146.95456,Eastern Grey Kangaroo
4,2005,-36.20444,146.95444,Eastern Grey Kangaroo
4,2005,-36.20444,146.95444,Eastern Grey Kangaroo
4,2006,-36.20444,146.95444,Eastern Grey Kangaroo
4,2006,-36.20444,146.95444,Eastern Grey Kangaroo
4,2007,-36.20444,146.95444,Eastern Grey Kangaroo
4,1996,-36.20389,146.95397,Eastern Grey Kangaroo
4,2001,-36.20389,146.95397,Eastern Grey Kangaroo
4,2001,-36.20389,146.95397,Eastern Grey Kangaroo
4,2001,-36.20389,146.95397,Eastern Grey Kangaroo
4,2002,-36.20389,146.95397,Eastern Grey Kangaroo
4,2002,-36.20389,146.95397,Eastern Grey Kangaroo
4,2002,-36.20389,146.95397,Eastern Grey Kangaroo
4,2003,-36.20389,146.95397,Eastern Grey Kangaroo
4,2003,-36.20389,146.95397,Eastern Grey Kangaroo
4,2003,-36.20389,146.95397,Eastern Grey Kangaroo
4,2004,-36.20389,146.95397,Eastern Grey Kangaroo
4,2004,-36.20389,146.95397,Eastern Grey Kangaroo
4,1977,-38.62348,146.89297,Eastern Grey Kangaroo
4,1977,-38.29014,146.8763,Eastern Grey Kangaroo
4,2003,-36.59219,146.82056,Eastern Grey Kangaroo
4,1992,-36.35959,146.73987,Eastern Grey Kangaroo
4,1995,-36.40915,146.72856,Eastern Grey Kangaroo
4,1994,-36.41003,146.71963,Eastern Grey Kangaroo
4,2012,-36.1065,146.7109,Eastern Grey Kangaroo
4,1994,-36.39558,146.70853,Eastern Grey Kangaroo
4,2012,-36.1065,146.6999,Eastern Grey Kangaroo
4,1989,-36.15653,146.65605,Eastern Grey Kangaroo
4,1992,-38.64496,146.57209,Eastern Grey Kangaroo
4,1998,-36.18145,146.55919,Eastern Grey Kangaroo
4,1994,-38.88759,146.25587,Eastern Grey Kangaroo
4,2011,-38.93639,146.25472,Eastern Grey Kangaroo
4,1998,-38.93624,146.25421,Eastern Grey Kangaroo
4,1992,-36.24847,146.25127,Eastern Grey Kangaroo
4,1977,-38.87349,146.20965,Eastern Grey Kangaroo
4,2015,-36.2231,146.18775,Eastern Grey Kangaroo
4,1983,-36.70036,146.15659,Eastern Grey Kangaroo
4,1992,-36.24285,146.09476,Eastern Grey Kangaroo
4,2007,-36.3805,146.0872,Eastern Grey Kangaroo
4,2007,-36.6509,146.084,Eastern Grey Kangaroo
4,2007,-36.6509,146.084,Eastern Grey Kangaroo
4,1982,-36.34014,146.07628,Eastern Grey Kangaroo
4,1973,-36.85563,146.06515,Eastern Grey Kangaroo
4,1992,-36.53069,146.01322,Eastern Grey Kangaroo
4,1982,-35.95681,145.99294,Eastern Grey Kangaroo
4,1987,-36.62348,145.95962,Eastern Grey Kangaroo
4,1987,-36.54014,145.95962,Eastern Grey Kangaroo
4,1983,-36.62207,145.94719,Eastern Grey Kangaroo
4,1991,-36.57788,145.94556,Eastern Grey Kangaroo
4,1977,-38.77349,145.94299,Eastern Grey Kangaroo
4,1983,-36.87339,145.92692,Eastern Grey Kangaroo
4,1968,-38.35036,145.89747,Eastern Grey Kangaroo
4,1983,-36.9434,145.8945,Eastern Grey Kangaroo
4,1983,-36.82683,145.86366,Eastern Grey Kangaroo
4,2006,-36.63627,145.84171,Eastern Grey Kangaroo
4,1973,-36.98873,145.82755,Eastern Grey Kangaroo
4,1983,-36.73773,145.78658,Eastern Grey Kangaroo
4,1992,-36.52119,145.76763,Eastern Grey Kangaroo
4,1991,-38.029,145.75419,Eastern Grey Kangaroo
4,1992,-38.029,145.75419,Eastern Grey Kangaroo
4,2006,-37.1302,145.74867,Eastern Grey Kangaroo
4,2006,-37.13008,145.73741,Eastern Grey Kangaroo
4,1992,-36.51902,145.73304,Eastern Grey Kangaroo
4,1993,-36.52613,145.72287,Eastern Grey Kangaroo
4,1992,-36.51953,145.69618,Eastern Grey Kangaroo
4,2000,-35.90236,145.64654,Eastern Grey Kangaroo
4,2018,-38.31839,145.63813,Eastern Grey Kangaroo
4,2017,-38.31882,145.62139,Eastern Grey Kangaroo
4,2018,-38.31882,145.62139,Eastern Grey Kangaroo
4,2006,-36.8589,145.62011,Eastern Grey Kangaroo
4,2006,-36.8589,145.62011,Eastern Grey Kangaroo
4,2019,-38.3237,145.61643,Eastern Grey Kangaroo
4,2019,-38.3237,145.61643,Eastern Grey Kangaroo
4,2017,-38.31883,145.61638,Eastern Grey Kangaroo
4,2018,-38.31883,145.61638,Eastern Grey Kangaroo
4,2017,-38.31517,145.6163,Eastern Grey Kangaroo
4,2018,-38.31517,145.6163,Eastern Grey Kangaroo
4,2021,-38.31517,145.6163,Eastern Grey Kangaroo
4,2019,-38.33869,145.61576,Eastern Grey Kangaroo
4,2019,-38.32072,145.61382,Eastern Grey Kangaroo
4,2017,-38.31489,145.61378,Eastern Grey Kangaroo
4,2019,-38.31489,145.61378,Eastern Grey Kangaroo
4,2018,-38.31549,145.60935,Eastern Grey Kangaroo
4,2019,-38.32093,145.60878,Eastern Grey Kangaroo
4,2018,-38.6276,145.5725,Eastern Grey Kangaroo
4,2017,-38.62951,145.57001,Eastern Grey Kangaroo
4,2018,-38.63751,145.56978,Eastern Grey Kangaroo
4,2018,-38.63956,145.56962,Eastern Grey Kangaroo
4,2018,-38.62364,145.56748,Eastern Grey Kangaroo
4,2019,-38.62605,145.56559,Eastern Grey Kangaroo
4,2019,-38.60569,145.54432,Eastern Grey Kangaroo
4,2019,-37.09658,145.53769,Eastern Grey Kangaroo
4,2019,-38.60082,145.53579,Eastern Grey Kangaroo
